Feature ID	Taxon	Confidence
30bceb5639e0777fb3b4ebc62878cb98	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_panis	0.8190091200742657
a34a9f66a67de0de254e61ad2c035151	d__Bacteria; p__Firmicutes; c__Bacilli	0.9999989496586181
b1051e8048335ca6c676d6c83dd4a380	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudorhodobacter	0.9789034794354026
26d86d382c2d5adb5c3e402a05dcfef7	d__Bacteria	0.9999025210557799
db38e316d67c8f1ad2ceaecff1d26af3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_tuberculostearicum	0.9979600311234944
b4f26a97d4a50f1f4c3b5af1fc473c8d	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__uncultured; s__uncultured_bacterium	0.9968575692977961
4a0f9bab213182d5e00a1392c0a1b470	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.9899954109662886
cbc44983fff393afe48e7c0c921ab4b6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Inhella; s__uncultured_bacterium	0.9956651165137084
c794390c464139ed4e4afc6a241504a0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium_acnes	0.8724321448387292
a193acc0bf20e1b10a6790fe5b0ce576	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Sporanaerobacter; s__uncultured_bacterium	0.9769880469493979
1aacabde4c581702a720dfc0a7c2cb82	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9934714013803483
d33e30c47181ea1706c07f57b9fc5a8e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia; s__uncultured_bacterium	0.8076136821642497
e8a019b2034709839d4d601152f31914	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus_cecorum	0.9999193248870154
4f74eb7e70408dc0201a603fa4eeb91d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium; s__Carnobacterium_funditum	0.9993587346066566
eca52401f8f3b40772f6b49eb7a32481	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_smithii	0.9995814594473232
31970413984b2dbc8a11323a513b1a3d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_delbrueckii	0.9999921992699261
d3e84f4c3907e7293316e2a91199fb0c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_equorum	0.9425639048750198
bda513ea84d90fa37106c4c796aee049	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium	0.998630439058552
0cd1cac0de5a57b0cfa0d454bb3ec759	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera	0.9999998875634178
0dd9af199330ae516c2aa814039d107a	d__Bacteria; p__Firmicutes; c__Bacilli	0.9487245877722058
d154384678bc2bf29d57f04489743b7f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9584161314513128
3d0d55e2095fa2fc54482ea515cc27a8	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.999888371629427
7736c215e0a9714477dfc6a754701af6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; s__uncultured_Alphaproteobacteria	0.857258103933865
e0fb36e0f09e2d1bd3a2925ba5313fa9	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera; s__uncultured_bacterium	0.9667694816742209
6dc205dbccb974e54e95bc9f1bb805f3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_vaginalis	0.9499920688653047
f239ccf9b4ff49e53b826b966f6e144c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__uncultured_bacterium	0.9031300535336056
4c46ac8bafc193b8037dec4528616195	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9983170790100062
939294ea893be35fc791827502bf935b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Peptoniphilus	0.918417547120816
ab26d6cb5693d4d0e08ef05d976b184c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9977618618656422
6624ff4766de2d183de6c43fa5195678	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.999980639927811
0a3a6c7919ac0c0f01b9736e0dcc244d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Streptomyces_sp.	0.9997857091287236
e068c39a0366839d4cca2f1b934b7704	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_frumenti	0.9999458602232377
db9e4d34366488a9d5db8884581f717f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_panis	0.9854612946892843
d02aad5c95dfdec0109832e4ddb398e4	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__Actinomarinaceae; g__Candidatus_Actinomarina; s__uncultured_bacterium	0.8526112184656376
868f6cb8d6e319c5d94ac5b8cb8cc562	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Solobacterium; s__uncultured_bacterium	0.9986524149222064
796b618d485b915076f8cc3f1a38e406	d__Bacteria; p__Firmicutes; c__Thermoanaerobacteria; o__Thermoanaerobacterales; f__Family_III; g__Thermoanaerobacterium	0.9999327269451603
2a715d65ee51e27e0c714ad74b15978e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_vaginalis	0.9727327891930317
db7f1c18f6dae6c166a70912913f0b6e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8568582656277277
91bd09f1175a843a1029b3cd97292ff3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Ureibacillus	0.90982119537371
559130a23999b3913617765a22a07b5f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus	0.9994886273343558
81f8c2502d54172bd4f5ac71fe035e6f	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_bacterium	0.956452865275532
359a9f90055c8c638838ead0b779749f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998990172117134
a98426bb8595bb12ad18926bdaea7ae3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__Comamonas_thiooxydans	0.8808632362382326
cdb463d7e95426d7a6465f49e5ee5cc5	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Bacteriovorax; s__uncultured_bacterium	0.9968958169155498
97e681b273b72ef982c0b29b29a883d3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__F0332	0.8295938294288174
978ccd339d14c9a83038f330f59cf509	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Glutamicibacter; s__uncultured_bacterium	0.9529258658740777
3fefd037959594995b92fb990b124d75	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__Shewanella_upenei	0.9634918764244272
ba1b39a2d8772ca55df65adb230c3499	d__Bacteria; p__Firmicutes; c__Bacilli; o__Aneurinibacillales; f__Aneurinibacillaceae; g__Aneurinibacillus; s__Aneurinibacillus_sp.	0.8618265198339922
f2c783cf46f101d2a68680895f969a5c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Ureibacillus; s__Ureibacillus_thermosphaericus	0.9994355947849417
9cd05e808ba41a1018500c10043861b8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum	0.8294613291374593
c65c5e04344b59f5a312a7b4f0ea13e5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium_thermophilum	0.9890523180596867
04cbd479d2753554f301fbd8802ddf83	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.8479202924532417
d17ec596e880011d4dee490f273d12a7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_agilis	0.9999997486805259
ae797195fee09033d8a2b2b72523057e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium_thermophilum	0.8769790064278715
41e590b692d500f1991c05e838a95ff8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_parabuchneri	0.9985879706233766
ab5666daf7d03eee027f98b41a351699	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999624189160953
2f28765fe88b8f98825e12e1fdf6b745	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Paraclostridium; s__Paraclostridium_bifermentans	0.8050516534369192
ce42c5fb6c0aa689eb8c42e9183d7539	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_7; s__Clostridium_thermopalmarium	0.9576142228807576
b34e16a70a7e893566bfaba52b4d870b	d__Bacteria; p__Firmicutes; c__Bacilli	0.985703785625052
ed0e588e4e34152c38f7ab9d2a338b90	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__Achromobacter_xylosoxidans	0.8352619978652549
dc9e18505f74a1028a632b0c3d95f110	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_fermentum	0.9999890001839332
685004a5f9cc587bfc1a4c5cbb82a45c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__unidentified_marine	0.9055648690616783
4df5b82a2a0d7af7639b44e5ad0eb9a0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9998844274082738
b1eba0b93d27ee32581b878403ccd81c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__metagenome	0.9045262174342652
f1accf48743336b1617d715ab3c165e2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__uncultured_Cytophagales	0.9821304837843906
77957772bafd837a878fd92e331f3a4e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales	0.9112682216040169
2edec127ffa1001228f92dfb21ffd978	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999853652114353
a27581eec9f4a2188c2b0b14def95d0f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__OLB12	0.9825229981381723
833c635123284adb380f5d182026613f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9957672652913764
0345709368d789e6a5c0d8e5aa6062ed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999271114738352
bba10a55d18ac02dfb9a201969127cf2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__Weissella_paramesenteroides	0.9678462208843385
38933e8385f344d49005ed1780798d87	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.9015509953890256
405b0e11ac2fef93fe4dbb9446d58e36	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium	0.9815837667925351
779c5a92068c6928a14c3b9f483353c5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured	0.9866681733050572
a6f73b41fb46549239c4a9c8254c0482	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_fermentum	0.9999806060809513
0cd76d5c542157e2cee860bcf100874d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillaceae; s__uncultured_bacterium	0.9849244073446191
1ae64a0e5cdeafab205c2abb133b25ea	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__uncultured_bacterium	0.8907035964339498
60e74d05b95430aa3db8a033953d77cf	d__Bacteria; p__Firmicutes; c__Clostridia	0.8261010882580283
0ccab68140907041f74e5e15b5f9664e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae; g__SAR92_clade	0.9408601873435855
3e265fba0bb349010c9a3af59d3c4921	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__uncultured_Pseudoalteromonas	0.9973850079750756
d7ad0ca842392ebc121517f4e1194174	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_panis	0.9838296235305816
bb5dbc43206921a93892f59ceb8ef762	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9957500078189567
f777082bb7b670e65761c8917601d53b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Globicatella; s__uncultured_bacterium	0.9855639185679697
3723c767e4637f734032eecf0c4c00d9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus	0.9999941258082613
4ee53a1a7e03c0cb09d89d18ddfec82a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Kurthia; s__Bacillus_anthracis	0.9566538522911572
85d18051b85f9f4a903f84f6e8978fef	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus	0.9994373199284593
abef0c06959c4d98daeae940ed929fac	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Ureibacillus	0.9524141670072024
f1ce75f3fe8a618acad04189eee64b32	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera; s__uncultured_bacterium	0.995224215512212
52c30629626b6524547119a9a5b5356e	d__Bacteria	0.9999999164864976
9e431eec06e8a1cea51410b5955174e5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus; s__Lysinibacillus_macroides	0.9907252642145801
c2a2629be5d4977f8a791e9eeb3de08c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__uncultured_bacterium	0.9369998617859858
ad8d8189623d34cf0f6d1213963fbe84	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales; s__uncultured_bacterium	0.9092533135215153
c97c2496ec93ab3b9d2ab17099b84d30	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_johnsonii	0.8683346941346953
e3615328cf99dcebc1c879d74dac5913	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__uncultured_bacterium	0.8725746414644837
6aff2c6f933a8705e612e6215de934c1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9999735054048359
65304997903f1743c8efbef1b454ac96	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__Moritella_viscosa	0.9836286470452189
202927fd0bbda7d8829ab84f0c0fda24	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Macrococcus; s__Macrococcus_caseolyticus	0.9987272640819957
bd42add9349f832185db111d96029c96	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Streptomyces_sp.	0.9061043814716867
612121193d1718fcac5f41be85f6bcb9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas_melonis	0.8653868234142169
1b9bd804c7dc0b9d4a4fedfce7eaef98	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_thermotolerans	0.9213867580107142
3a59889d3e3b3d299451d815af082518	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9934536424160848
bd74caa028e834c378558755dde529e0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Erwinia; s__Erwinia_billingiae	0.9230483773358757
77113c486294a91faf0c665bf4792d4a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Morganella; s__uncultured_bacterium	0.998220589269092
90b6c728ecf43b567251f974ce6b3809	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_coagulans	0.9999918274530158
beb0908007a4de651daab866c1595103	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Plantibacter; s__Plantibacter_sp.	0.9957210238550621
4df9ebd6bb3f2430c850dcd42fde6431	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group	0.9443923265164775
38cae989a8414afbaa2bae19acf46798	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus	0.9999943287226144
89b2c53e12555f139b1a9e5f46bf4ace	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9946042727690846
9f05a9742f9a2556278ccb7a9a9edae8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__uncultured_Streptococcus	0.9247719666537838
def143080c63485a9503ca94cb55bec4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_pantheris	0.9899461624548686
de1abeb272a0144202b7cf356f5e747e	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999994955901469
5f6b6de9d20f7a467152182c30614f79	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Psychrilyobacter; s__uncultured_bacterium	0.9989023514245522
4535ac872939ab386029804c3b18ba8a	d__Bacteria; p__Firmicutes; c__Bacilli	0.8098637861948492
b48b3e9efdd9748a2097d156b7c1173f	d__Bacteria	0.9998630466694098
7cfc6a66c4a5566e91a21489bf3f6a93	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales	0.8053693556546646
3378ef27b9ec063db8f76753a5190e38	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Tepidimicrobium; s__Tepidimicrobium_sp.	0.9594688267402822
078554d44233e0bf1835cee1c159b517	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_reuteri	0.9999906703799657
909e1e625085fcdfd9fba9f7006b4e26	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9945438466500311
fead58299feaf6a00ae2ea2973f78da4	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999534686366811
ce16f12e412bc7a1f259a1166d655815	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.9929928233356418
efae67ba15c8aba7c5dd3fc6aa6b2241	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Kaiserbacteria; f__Candidatus_Kaiserbacteria; g__Candidatus_Kaiserbacteria; s__uncultured_bacterium	0.985491828339356
079ac43b22e2bdb049854eb595ec77fa	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__Turneriella; s__metagenome	0.8944916122784469
ce01df571e8c890e1b177cd639af7a22	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__uncultured_bacterium	0.9788251347857277
251fdc0d8d5e4b45bccd35dccf92ab42	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__uncultured	0.9536674350208654
ed762218ec743cdb53dbff79e6c9a133	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__uncultured_bacterium	0.8431620765730553
5cf86513431d164d6e2d252e938f0a44	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__uncultured_bacterium	0.991463879498175
ec669ffb78e3ae7bbb66fa9aa69da0ac	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__Myroides_phaeus	0.9635503310568541
6a8ac016c973c931454d18e9f0087fb2	d__Bacteria; p__Firmicutes; c__Bacilli	0.9877132885070229
a3cbdaf81305051e43f9072ea94c8a91	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_fermentum	0.9999874972779423
e68af67235f3fe0b197979dc21d8ca9f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Rurimicrobium; s__uncultured_bacterium	0.9896075858922578
78f38376657222b56bb66e442f600b2e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium	0.9999824001484637
2d0c582a831c8b689fedca3d4e0d1a64	d__Bacteria; p__Firmicutes; c__Bacilli	0.9289182978454925
abc840b40f9ac3ad1ed0081dc0266760	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	0.9999953979937758
94d35525c4dd417e15eb05b129a36e1a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae	0.9147152536719977
6386afcac950128c2b0ed73b4e40d0f4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9996605763056775
6b007994b127b2dcf1707d15233ff935	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__Weissella_confusa	0.9474871996319688
41e21f99870d46ab96a08c14b2759dea	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Formosa; s__uncultured_marine	0.8784214889055625
ae56db88219a1bde1eca608ff2b9e94d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Polynucleobacter; s__Polynucleobacter_sp.	0.9508450318528259
9b95ea8988455f801f6f6735fd1e7cad	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__Shewanella_upenei	0.9802096482823394
051d9527b8ce086c725112379e4bbf02	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__Peptostreptococcus_russellii	0.9925078155249968
08816e44ca87372d068bce4ff5a837fb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	0.9999866893399149
1251790c2f030317a0969a370bfa737f	d__Bacteria; p__Chloroflexi; c__Anaerolineae	0.9277582993408775
4d0d73a0d510cb4328657ae82917994e	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.9806751284028368
b574b7d940c1919663cb0fc0bcad798c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__bioreactor_metagenome	0.9252599911241386
b4897b2ed750d6ca2fab18fabd65566b	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Kaiserbacteria; f__Candidatus_Kaiserbacteria; g__Candidatus_Kaiserbacteria; s__uncultured_bacterium	0.8909230484397429
29dee776ac452bfdde84e19b558757db	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus; s__uncultured_bacterium	0.9800989569616838
